users_rated,num_owners,max_players,bgg_rank,average_weight,average,min_players,year_published,name,max_playtime,min_playtime,bgg_id,date,type
604,1889,4,4471,2.3,6.69249,2,2019,Lovelace & Babbage,30,15,257056,1/2/2024,details
695,1164,4,4536,2.4769,6.69369,2,2002,Mage Knight Dungeons,60,60,2876,1/2/2024,details
876,1051,5,4546,1.9494,6.4015,2,1980,Samarkand,40,40,364,1/2/2024,details
1636,2548,10,4562,1.082,6.1443,2,2008,MOW,15,15,38984,1/2/2024,details
447,1209,4,4577,3.3333,7.36605,1,2014,Machina Arcana,150,150,144743,1/2/2024,details
404,1154,2,4594,2.5435,7.1684,2,1998,Saratoga,180,180,3413,1/2/2024,details
1189,1334,4,4783,1.9685,6.19524,2,2003,Paris Paris,45,45,5825,1/2/2024,details
2752,4620,5,1225,1.0154,7.21813,3,2019,Pictures,30,20,284108,1/2/2024,details
484,1202,4,4973,2.2,6.79509,2,2019,Vadoran Gardens,40,20,242149,1/2/2024,details
20278,33518,4,9,4.2093,8.53364,2,2011,War of the Ring: Second Edition,180,150,115746,1/2/2024,details
17676,16096,4,113,3.404,7.73786,2,2013,Russian Railroads,120,120,144733,1/2/2024,details
23583,37779,4,120,1.9277,7.67055,2,2017,The Quest for El Dorado,60,30,217372,1/2/2024,details
27546,47978,100,134,1.8774,7.62241,1,2019,Cartographers,45,30,263918,1/2/2024,details
10613,13670,4,177,3.8436,7.77276,2,2004,War of the Ring,120,120,9609,1/2/2024,details
6588,11304,7,248,2.2996,7.87784,3,2020,7 Wonders (Second Edition),30,30,316377,1/2/2024,details
10132,12686,4,277,3.732,7.55597,2,2013,Bora Bora,120,60,127060,1/2/2024,details
5924,7482,4,296,3.1541,7.86448,2,2015,Cthulhu Wars,120,90,139976,1/2/2024,details
19896,26715,4,323,2.7822,7.32896,2,1999,Tikal,90,90,54,1/2/2024,details
4236,7033,4,330,3.4112,7.96346,1,2022,Tiletum,100,60,351913,1/2/2024,details
11303,14825,4,386,2.337,7.38992,2,2011,Blood Bowl: Team Manager – The Card Game,120,60,90137,1/2/2024,details
6722,9472,4,416,2.7293,7.51535,2,2017,London (Second Edition),90,60,236191,1/2/2024,details
22317,34851,6,425,1.1129,7.19449,3,2011,Skull,45,15,92415,1/2/2024,details
9184,10395,5,493,3.0319,7.29165,3,2003,Amun-Re,90,90,5404,1/2/2024,details
11732,14317,5,511,3.3437,7.28042,2,2005,Descent: Journeys in the Dark,240,120,17226,1/2/2024,details
3812,6521,4,556,2.5057,7.66599,1,2018,Fleet: The Dice Game,45,30,245961,1/2/2024,details
45358,81051,5,563,1.1594,7.00894,2,2013,Sushi Go!,15,15,133473,1/2/2024,details
13000,20887,5,613,1.2438,7.10744,2,2019,Draftosaurus,15,15,264055,1/2/2024,details
3525,7239,6,622,2.2,7.63891,1,2018,Unlock!: Heroic Adventures,60,60,266121,1/2/2024,details
45256,77774,6,626,1.4107,6.98443,2,2012,Coup,15,15,131357,1/2/2024,details
7473,8303,4,649,2.4724,7.2412,2,2013,Quantum,60,60,143519,1/2/2024,details
2819,6877,4,671,4.5918,7.84468,2,2022,Weather Machine,150,60,237179,1/2/2024,details
5108,6746,4,702,3.0142,7.29946,2,2016,The Oracle of Delphi,100,70,193558,1/2/2024,details
5530,6985,4,726,3.451,7.26212,2,2012,Myrmes,120,60,126792,1/2/2024,details
4144,6691,2,836,2.4848,7.32836,2,2013,The Duke,30,30,36235,1/2/2024,details
3221,6003,4,889,2.6091,7.49063,1,2019,Last Bastion,45,45,285984,1/2/2024,details
1793,3541,4,913,2.7234,8.05587,2,2014,Summoner Wars: Alliances Master Set,45,45,158889,1/2/2024,details
4492,11669,4,1033,1.3333,7.10305,2,2019,Ticket to Ride: London,15,10,276894,1/2/2024,details
1962,2926,5,1054,2.98,7.66597,3,2018,Container: 10th Anniversary Jumbo Edition!,90,75,229892,1/2/2024,details
10987,18198,4,1060,1.0355,6.79103,2,2016,ICECOOL,30,30,177524,1/2/2024,details
3553,8728,6,1101,1.9136,7.1665,1,2021,Rolling Realms,30,30,305682,1/2/2024,details
14468,25777,6,499,2.8385,7.22543,1,2017,Charterstone,75,45,197376,1/2/2024,details
6278,11795,4,514,2.8794,7.47055,2,2020,Oceans,90,60,232414,1/2/2024,details
3361,6890,5,509,2.9665,7.92103,1,2023,Distilled,150,30,295895,1/2/2024,details
1761,4449,4,481,3.8929,8.68975,1,2023,Great Western Trail: New Zealand,150,75,380607,1/2/2024,details
3769,5767,2,554,2.5115,7.66238,2,2007,TZAAR,60,30,31999,1/2/2024,details
2432,5315,2,538,2.0735,8.18461,2,2023,Sky Team,15,15,373106,1/2/2024,details
4436,9263,5,663,2.3667,7.50766,1,2022,Creature Comforts,45,45,304051,1/2/2024,details
20904,32590,8,669,1.7635,6.96657,1,2017,Magic Maze,15,15,209778,1/2/2024,details
2384,6550,6,696,2.7377,8.0796,1,2022,Massive Darkness 2: Hellscape,60,60,315610,1/2/2024,details
7019,18618,2,728,2.1319,7.22099,2,2013,Smash Up: Awesome Level 9000,45,45,134726,1/2/2024,details
6340,7651,5,771,2.3565,7.15525,3,2005,Vegas Showdown,75,75,15364,1/2/2024,details
7405,14787,5,783,1.9563,7.1073,1,2020,New York Zoo,60,30,300877,1/2/2024,details
2824,4679,5,791,2.2581,7.62789,1,2022,First Rat,75,30,347703,1/2/2024,details
5428,8833,4,817,2.5259,7.17881,1,2015,The Pursuit of Happiness,90,60,181687,1/2/2024,details
3498,7957,1,828,2.194,7.45345,1,2013,Maquis,30,30,148729,1/2/2024,details
6866,11665,6,829,2.55,7.06548,1,2016,Exit: The Game – The Secret Lab,150,45,203417,1/2/2024,details
16295,25505,6,842,1.8631,6.89123,2,2014,King of New York,40,40,160499,1/2/2024,details
3812,6638,8,850,1.2381,7.37404,4,2018,Detective Club,45,45,256788,1/2/2024,details
7672,11531,6,895,1.4576,7.00012,2,2007,Parade,45,45,56692,1/2/2024,details
3114,5626,4,900,2.1724,7.4377,2,2021,Mille Fiori,90,60,346501,1/2/2024,details
2842,5394,9,914,1.0986,7.50671,4,2020,Top Ten,30,30,300905,1/2/2024,details
4034,12641,2,987,2.2857,7.26103,2,2014,Smash Up: Science Fiction Double Feature,45,30,151004,1/2/2024,details
19657,37199,4,982,1.5947,6.77406,2,2006,Qwirkle,45,45,25669,1/2/2024,details
4549,5738,6,1048,2.7661,7.11486,3,1991,History of the World,270,135,224,1/2/2024,details
2949,5593,6,1077,1.1538,7.32345,3,2021,Stella: Dixit Universe,30,30,329845,1/2/2024,details
1885,4284,2,1127,3.3009,7.70649,2,2001,Wilderness War,180,180,1822,1/2/2024,details
3439,5436,2,1128,2.5342,7.192,2,2009,Mr. Jack in New York,30,30,55427,1/2/2024,details
4216,7784,5,1133,3.1469,7.03715,2,2015,Mottainai,30,15,175199,1/2/2024,details
4388,6782,4,1149,1.039,7.02847,2,2013,Coconuts,20,20,145639,1/2/2024,details
678,815,5,4306,3.0115,6.70211,3,2006,Graenaland,90,90,24843,1/2/2024,details
436,867,4,4352,3.0909,7.2865,1,2019,Brook City,120,45,244946,1/2/2024,details
928,1435,4,4403,2.4623,6.42191,3,2002,Tyros,90,90,3230,1/2/2024,details
581,963,5,4453,1.6923,6.79418,2,2015,Biblios Dice,30,30,164506,1/2/2024,details
788,1558,6,4508,1.4844,6.5627,2,1992,Nuclear Proliferation,30,30,1212,1/2/2024,details
410,1117,4,4557,2.4737,7.24972,3,2014,Catan: Ancient Egypt,75,75,161527,1/2/2024,details
492,1490,4,4690,2.6761,6.94817,2,1975,Frederick the Great: The Campaigns of The Soldier King 1756-1759,240,180,706,1/2/2024,details
586,1520,2,4704,1.7333,6.70291,1,2019,Squire for Hire,25,15,287780,1/2/2024,details
477,1324,4,4719,2.3125,7.43493,1,2018,The Order of Vampire Hunters,90,90,171964,1/2/2024,details
946,2636,4,4733,1.95,6.37593,2,2017,How to Rob a Bank,30,30,232079,1/2/2024,details
346,1225,4,4777,3.1207,7.33873,2,2009,"A Most Dangerous Time: Japan in Chaos, 1570-1584",240,240,27969,1/2/2024,details
641,1523,5,4790,2.3571,6.58245,2,2017,Amun-Re: The Card Game,45,45,232303,1/2/2024,details
316,923,2,4795,2.9057,7.42737,2,2011,Infidel,120,120,62225,1/2/2024,details
6400,10196,4,809,2.5396,7.14166,1,2017,Ex Libris,45,45,201825,1/2/2024,details
9019,12589,7,805,1.3525,7.04436,2,2021,7 Wonders: Architects,25,25,346703,1/2/2024,details
11114,19508,6,846,1.7205,6.96348,3,1984,Wizard,45,45,1465,1/2/2024,details
1451,6278,3,933,3.5417,8.32143,1,2022,Horizons of Spirit Island,120,90,367498,1/2/2024,details
2996,3418,5,1011,3.3629,7.34496,2,2010,Age of Industry,120,120,65901,1/2/2024,details
7440,17808,2,1023,2.3228,6.95543,2,2010,Rivals for Catan,120,45,66056,1/2/2024,details
4692,3845,6,1041,2.9921,7.07639,2,2005,Antike,120,120,19600,1/2/2024,details
6317,8056,4,1062,1.7229,6.93499,2,2017,Majesty: For the Realm,40,20,230080,1/2/2024,details
2737,7516,12,1087,2.481,7.51737,1,2015,Zombicide Season 3: Rue Morgue,60,60,161866,1/2/2024,details
2491,5837,4,1106,4.0914,7.44179,1,2020,Tawantinsuyu: The Inca Empire,120,60,306481,1/2/2024,details
1225,2971,6,1010,3.3929,8.67929,1,2023,Dune: Imperium – Uprising,120,60,397598,1/2/2024,details
26916,44876,4,1123,2.0639,6.70742,2,2012,Smash Up,45,45,122522,1/2/2024,details
1664,2563,2,1180,2.4566,7.78065,2,2010,"Julius Caesar: Caesar, Pompey, and the Roman Civil War",180,60,37836,1/2/2024,details
3889,6522,8,1190,2.8814,7.10384,1,2011,Fortune and Glory: The Cliffhanger Game,240,90,95103,1/2/2024,details
2664,3198,5,2486,1.6961,6.52256,3,2004,Boomtown,30,30,10997,1/2/2024,details
1213,1743,4,2523,2.0455,7.02179,2,2016,Dokmus,40,20,199793,1/2/2024,details
1207,1918,4,2627,3.1579,6.92106,2,2015,Inhabit the Earth,90,60,181797,1/2/2024,details
782,1963,4,2652,2.7778,7.41434,1,2020,Exit: The Game – The Gate Between Worlds,120,60,317372,1/2/2024,details
1660,2673,6,2633,1,6.7537,2,2017,Catch the Moon,20,20,218129,1/2/2024,details
1847,2111,2,2748,1.7102,6.58128,2,2007,The Battle for Hill 218,30,15,32484,1/2/2024,details
2283,2253,6,2750,1.1527,6.48984,3,1999,Cloud 9,30,20,632,1/2/2024,details
3591,10963,4,2761,4.1459,6.41093,1,2017,First Martians: Adventures on the Red Planet,90,60,192455,1/2/2024,details
1053,1460,7,2773,3.9296,7.07673,2,2004,7 Ages,480,480,3870,1/2/2024,details
946,2322,8,2801,1.2,7.09669,2,2016,Qwixx Deluxe,20,20,208775,1/2/2024,details
1578,2919,5,2896,2.6125,6.72464,1,2014,Heroes Wanted,45,45,153097,1/2/2024,details
948,2142,4,3009,2.6047,7.12991,2,2020,Tortuga 2199,90,60,265017,1/2/2024,details
1391,1879,4,3111,1.802,6.87129,1,1981,Dark Tower,90,90,30,1/2/2024,details
7122,12433,8,3087,1.6444,6.15376,3,1996,Kill Doctor Lucky,45,45,257,1/2/2024,details
492,485,4,3139,2.2692,7.95329,4,1745,Mus,10,10,6866,1/2/2024,details
1628,3395,7,3212,1.7442,6.52085,3,2015,Star Trek: Five-Year Mission,45,30,178613,1/2/2024,details
458,1318,2,3224,3.1389,8.20439,1,2018,Skies Above the Reich,60,30,191612,1/2/2024,details
1019,1906,4,3272,2.6471,6.80528,2,2015,Ekö,60,30,177197,1/2/2024,details
1398,2691,4,3318,1.6056,6.56512,2,2009,Qwirkle Cubes,45,45,39813,1/2/2024,details
2080,3163,6,3377,1.186,6.32656,3,2013,Kobayakawa,15,15,142325,1/2/2024,details
765,1917,8,3379,1,7.14293,4,2016,Scrawl,30,30,202982,1/2/2024,details
1546,2794,4,3414,2.4016,6.46679,1,2011,Star Trek: Expeditions,60,60,79131,1/2/2024,details
1036,1683,4,3437,2.1579,6.72645,2,2016,Arcane Academy,45,30,144734,1/2/2024,details
904,1973,4,3451,2.7568,6.79135,1,2015,Minerva,90,60,175695,1/2/2024,details
860,1629,4,3453,2.6905,6.9287,2,2015,Chaosmos,90,60,142830,1/2/2024,details
1618,3120,9,3458,1.6,6.45435,2,2012,NOIR: Deductive Mystery Game,60,15,102148,1/2/2024,details
725,1317,5,3482,2.1333,7.03392,2,2016,The Great Dinosaur Rush,60,60,179071,1/2/2024,details
1243,1438,5,3495,2.4528,6.50984,2,2010,Fürstenfeld,60,60,84469,1/2/2024,details
455,736,4,3515,3.3333,7.90837,3,2019,Glorantha: The Gods War,120,90,164702,1/2/2024,details
713,2334,5,3560,1.8462,7.05144,2,2016,Legendary: Big Trouble in Little China,60,45,200171,1/2/2024,details
1718,4066,5,3579,2.2838,6.37139,2,2014,Shipwrights of the North Sea,60,60,75547,1/2/2024,details
1760,2439,4,3626,1.6814,6.3443,2,1986,Polarity,20,20,380,1/2/2024,details
1426,2829,4,3638,2.5436,6.43359,3,2006,Catan Histories: Struggle for Rome,120,120,25234,1/2/2024,details
425,760,4,3632,2.375,7.67976,2,2015,Taluva Deluxe,45,45,188076,1/2/2024,details
462,1702,4,3605,2.3333,7.64139,1,2023,Race to the Raft,60,40,367375,1/2/2024,details
564,663,4,3637,3.9268,7.17245,2,2016,Solarius Mission,150,60,170199,1/2/2024,details
471,2044,4,3614,2.2,7.50117,2,2023,My Island,30,30,359394,1/2/2024,details
1013,1907,4,3760,2.6053,6.57323,2,2010,The Mines of Zavandor,90,45,68247,1/2/2024,details
1074,2360,6,3737,1.0952,6.55312,2,2021,Don't L.L.A.M.A. Dice,20,20,325853,1/2/2024,details
1003,2399,3,3821,3.4706,6.67532,2,1977,War of the Ring,210,60,2228,1/2/2024,details
497,882,2,3933,1.8077,7.30387,2,1981,Ace of Aces: Powerhouse Series,20,20,7104,1/2/2024,details
519,1078,6,3986,2.4667,7.1313,1,2021,For Science!,30,30,280834,1/2/2024,details
330,1428,2,4008,4.25,8.06818,1,2003,Korea: The Forgotten War,7200,120,6581,1/2/2024,details
405,1044,2,4048,2.4,7.52899,2,2016,Dungeons & Dragons Dice Masters: Faerûn Under Siege,60,60,183572,1/2/2024,details
1487,1928,4,4052,2.3371,6.301,3,2011,Alcatraz: The Scapegoat,60,45,96613,1/2/2024,details
1591,4742,6,4038,2.093,6.42183,3,2012,Munchkin Apocalypse,90,90,112869,1/2/2024,details
926,1959,24,4049,1.1818,6.66972,3,2002,30 Seconds,30,30,25213,1/2/2024,details
1040,2073,6,4072,1.7736,6.4892,2,2013,Friese's Landlord,40,40,147623,1/2/2024,details
858,2112,10,4099,2.0714,6.58865,3,2006,Die Kutschfahrt zur Teufelsburg,30,30,168839,1/2/2024,details
350,666,4,4126,2.3667,7.84934,2,2011,Saga,150,90,101865,1/2/2024,details
904,2193,2,4139,2.4404,6.65997,2,1964,Midway,120,120,2250,1/2/2024,details
401,1059,6,4243,4.1628,7.49028,2,1976,Terrible Swift Sword: Battle of Gettysburg Game,4200,420,3577,1/2/2024,details
741,1938,4,4261,1.2667,6.65749,2,2018,Stew,20,10,242324,1/2/2024,details
1353,2990,4,4290,2.2376,6.30397,2,2003,Dungeoneer: Vault of the Fiends,30,30,8207,1/2/2024,details
620,1374,5,4294,3.25,6.91218,1,2016,The King's Abbey,180,90,159059,1/2/2024,details
475,1121,5,4304,2.4444,7.10491,2,2019,Homebrewers,60,45,257006,1/2/2024,details
935,1957,24,4380,1.2115,6.50927,8,2001,Lupus in Tabula,40,20,63539,1/2/2024,details
428,971,6,4389,3.2,7.2251,2,2009,Martian Rails,180,120,42929,1/2/2024,details
609,1020,4,4363,2.56,6.83227,2,2021,Garden Nation,75,60,341245,1/2/2024,details
326,1270,5,4410,3.1111,7.53392,2,2023,Amun-Re: 20th Anniversary Edition,90,90,354568,1/2/2024,details
841,1313,4,4512,1,6.45626,2,1997,Go Away Monster!,15,10,6714,1/2/2024,details
385,1657,4,4565,2.0588,7.29643,1,2023,The Lord of the Rings Adventure Book Game,160,20,379005,1/2/2024,details
1051,1855,4,4687,1.2889,6.27615,2,1995,The Mole in the Hole,30,30,321,1/2/2024,details
487,2152,4,4715,2.4091,7.26226,1,2021,Warhammer Quest: Cursed City,180,120,332075,1/2/2024,details
296,569,5,4764,2.1429,7.61216,1,2016,VENOM Assault,60,60,174802,1/2/2024,details
708,965,4,4806,2.8971,6.47787,2,2011,Upon a Salty Ocean,120,120,97273,1/2/2024,details
1536,3838,4,1356,4.2743,7.7699,1,2022,Perseverance: Castaway Chronicles – Episodes 1 & 2,180,80,256997,1/2/2024,details
3167,5676,6,1368,3.2292,7.06984,4,2016,New Angeles,240,120,205716,1/2/2024,details
4067,5693,4,1471,1.841,6.83635,2,2001,Wyatt Earp,45,30,878,1/2/2024,details
1586,2626,4,1521,2.0667,7.46416,2,2019,Miyabi,45,45,285533,1/2/2024,details
1591,2469,4,1540,3.1695,7.4404,2,2017,Path of Light and Shadow,120,60,217398,1/2/2024,details
1268,3641,1,1557,4.2407,7.86769,1,2008,Fields of Fire,300,60,22877,1/2/2024,details
1984,5699,5,1597,2.4494,7.36574,1,2015,Dungeons & Dragons: Temple of Elemental Evil Board Game,60,60,172220,1/2/2024,details
12693,22295,20,1670,1.662,6.49944,1,1988,SET,30,30,1198,1/2/2024,details
2089,4427,4,1683,2,7.06289,1,2021,Juicy Fruits,50,20,325698,1/2/2024,details
2672,4555,5,1711,2.938,6.89058,2,2015,A Study in Emerald (Second Edition),60,60,178054,1/2/2024,details
1657,4919,4,1691,1.625,7.26209,1,2023,Point City,30,15,368017,1/2/2024,details
3160,3553,2,1820,1.7188,6.74549,2,2005,Fjords,30,30,15511,1/2/2024,details
1645,2215,5,1923,2.5156,7.10965,2,2013,Citrus,60,60,145588,1/2/2024,details
1202,3841,6,1913,2.087,7.45954,1,2023,Fit to Print,30,15,352574,1/2/2024,details
2259,2209,4,2010,1.0741,6.81096,2,2000,Hamsterrolle,40,30,903,1/2/2024,details
1241,3200,4,1993,2.9057,7.41605,2,2022,Ahoy,75,45,359402,1/2/2024,details
1593,2704,4,2070,3,7.06612,2,2016,Covert,90,45,187653,1/2/2024,details
1119,2363,4,2078,2.1154,7.43305,2,2021,Funfair,60,30,315881,1/2/2024,details
4462,10869,4,2081,1.3426,6.57979,2,2015,Dragonwood,20,20,172933,1/2/2024,details
3613,3657,2,2225,1.3553,6.50458,2,2010,Dragonheart,30,30,66171,1/2/2024,details
1257,2038,4,2255,2.8611,7.23884,2,2022,Terra Nova,90,60,364186,1/2/2024,details
307,527,2,4843,2,7.57872,2,2021,Tholos,25,15,341753,1/2/2024,details
211,1005,2,4821,4.3333,8.48578,1,2019,Death Valley: Battles for the Shenandoah,1200,300,240905,1/2/2024,details
514,1312,4,4887,2.6667,6.64833,1,2021,Exit: The Game – The Cursed Labyrinth,90,45,317432,1/2/2024,details
329,944,4,4932,2.7391,7.3955,1,2022,Plains Indian Wars,120,60,233958,1/2/2024,details
316,1080,2,4981,3.717,7.35731,2,2009,1805: Sea of Glory,480,480,23685,1/2/2024,details
70082,80700,5,43,3.2712,7.92353,3,2002,Puerto Rico,150,90,3076,1/2/2024,details
35673,53640,8,107,3.3188,7.75603,1,2013,Eldritch Horror,240,120,146021,1/2/2024,details
17103,24065,4,130,2.6052,7.72855,2,2015,Champions of Midgard,90,60,172287,1/2/2024,details
73898,112942,5,153,1.9194,7.52985,2,2005,Ticket to Ride: Europe,60,30,14996,1/2/2024,details
29616,46832,100,170,1.8351,7.5447,1,2018,Welcome To...,25,25,233867,1/2/2024,details
5730,9817,2,190,2.7925,8.00791,2,2011,Sekigahara: The Unification of Japan,180,180,25021,1/2/2024,details
10850,13923,4,195,3.8884,7.68676,1,2011,Ora et Labora,180,60,70149,1/2/2024,details
11677,21890,4,199,2.5275,7.7303,1,2019,Star Wars: Outer Rim,180,120,271896,1/2/2024,details
10874,12649,4,234,3.5666,7.61082,1,2014,La Granja,120,90,146886,1/2/2024,details
10338,16335,4,282,2.5331,7.61447,2,2014,Arcadia Quest,60,60,155068,1/2/2024,details
30032,36988,6,328,1.2525,7.25009,3,1997,For Sale,30,30,172,1/2/2024,details
4632,5968,5,334,3.6853,7.83405,2,2012,The Great Zimbabwe,150,90,111341,1/2/2024,details
2299,5775,4,382,4.5854,8.65098,1,2023,Voidfall,240,90,337627,1/2/2024,details
13018,21003,4,420,2.0039,7.31561,2,2018,Azul: Stained Glass of Sintra,45,30,256226,1/2/2024,details
6780,9142,4,434,3.0388,7.48068,1,2017,Santa Maria,90,45,229220,1/2/2024,details
7013,9490,2,448,2.4803,7.47552,2,2009,Claustrophobia,45,45,36932,1/2/2024,details
13176,24508,8,485,2.0341,7.26025,2,2016,Citadels,60,30,205398,1/2/2024,details
9340,11135,2,491,2.7652,7.34843,2,2006,BattleLore,60,60,25417,1/2/2024,details
8408,15281,5,496,2.5945,7.37136,3,2011,Risk Legacy,60,60,105134,1/2/2024,details
6547,5944,4,555,2.8852,7.33176,2,2010,London,90,90,65781,1/2/2024,details
8164,10716,5,558,3.7359,7.29311,2,2012,Archipelago,240,30,105551,1/2/2024,details
5776,10202,8,560,1.3238,7.44476,2,2016,Love Letter: Premium Edition,30,20,196326,1/2/2024,details
14083,14722,6,559,2.2381,7.12215,2,2012,Libertalia,60,40,125618,1/2/2024,details
8931,10188,5,603,2.756,7.20929,3,2007,Colosseum,90,60,27746,1/2/2024,details
2116,3749,4,624,4.7321,9.10743,1,2022,Aeon Trespass: Odyssey,0,90,242705,1/2/2024,details
6203,10203,7,687,2.1765,7.24758,2,2018,Between Two Castles of Mad King Ludwig,60,45,258036,1/2/2024,details
25456,37530,5,727,1.7473,6.93567,2,2012,Tokaido,45,45,123540,1/2/2024,details
2460,5418,6,750,2.0526,7.78925,1,2019,Unlock!: Timeless Adventures,90,60,279613,1/2/2024,details
3205,5768,6,744,2.9487,7.61403,2,2022,Mosaic: A Story of Civilization,120,120,329551,1/2/2024,details
3655,11595,4,878,3.0403,7.54401,1,2021,Tiny Epic Dungeons,60,30,331787,1/2/2024,details
3786,4546,5,885,3.3417,7.3593,2,2012,Yedo,180,120,117915,1/2/2024,details
5813,11344,4,1004,1.9394,7.08737,2,2018,The Grimm Forest,60,45,212402,1/2/2024,details
2393,5274,4,1016,2.2319,7.56378,2,2009,Summoner Wars: Guild Dwarves vs Cave Goblins,30,30,82420,1/2/2024,details
12975,21926,6,1025,1.1054,6.79153,2,2004,Cockroach Poker,20,20,11971,1/2/2024,details
1822,4908,2,1115,3.4815,8.01921,2,2018,Star Wars: Legion,180,120,233571,1/2/2024,details
2209,3316,5,1111,3.0708,7.51027,1,2020,Faiyum,140,110,318983,1/2/2024,details
13777,17976,4,1132,1.9686,6.73531,2,2011,Quarriors!,30,30,91536,1/2/2024,details
2528,3364,4,1201,2.6882,7.49356,1,1995,Warhammer Quest,120,120,1634,1/2/2024,details
3403,6388,5,1114,2.1167,7.17684,1,2018,Hardback,90,45,223750,1/2/2024,details
2687,3979,4,1188,1.5,7.24832,4,2014,Witness,15,15,164265,1/2/2024,details
1407,1207,4,2450,2.6585,6.93503,2,2005,Kreta,60,60,15600,1/2/2024,details
1291,3201,5,2513,2.2766,7.05095,2,2020,Fossilis,60,45,280032,1/2/2024,details
2339,3140,4,2528,3.6842,6.64998,2,1983,Warhammer: The Mass Combat Fantasy Roleplaying Game (1st Edition),240,240,4192,1/2/2024,details
922,1117,5,2557,1.9565,7.2746,2,2018,Let's Make a Bus Route,30,20,251053,1/2/2024,details
1478,2572,2,2546,1.988,6.85695,2,2011,Revolver,45,45,76150,1/2/2024,details
841,1454,4,2550,2.94,7.48826,1,2022,Discordia,90,60,360206,1/2/2024,details
1499,4103,2,2656,2.7333,6.83643,2,2017,Tao Long: The Way of the Dragon,30,10,215613,1/2/2024,details
2784,3090,6,2653,1.8138,6.45877,2,2006,Drakon (Third Edition),60,20,23107,1/2/2024,details
990,2389,5,2619,1.4615,7.17327,2,2022,Inside Job,30,20,324914,1/2/2024,details
971,2810,5,2760,2.1053,7.23179,2,2015,DC Deck-Building Game: Teen Titans,75,45,167763,1/2/2024,details
2359,3924,5,2769,1.9,6.45076,2,2012,Saint Malo,45,45,117960,1/2/2024,details
1711,2304,5,2785,1.9474,6.62645,2,2012,Völuspá,45,45,128554,1/2/2024,details
674,1469,6,2812,2.7708,7.82583,2,2012,Bolt Action,120,120,127493,1/2/2024,details
973,1414,6,2860,3.4685,7.12791,2,2011,Colonial: Europe's Empires Overseas,120,120,99392,1/2/2024,details
780,1613,4,2951,3.1961,7.37288,1,2018,Barbarians: The Invasion,90,90,219832,1/2/2024,details
827,1604,8,2977,1.1481,7.13437,3,1990,Unanimo,30,30,12157,1/2/2024,details
664,1237,4,2976,3.3889,7.43796,2,2019,Formosa Tea,90,40,287941,1/2/2024,details
9796,27965,5,3005,1.0679,6.23777,2,2015,Exploding Kittens: NSFW Deck,20,10,172242,1/2/2024,details
