value,name,bgg_id,date,type,classification
Dice,Vengeance: Roll & Fight – Episode 1,335240,1/2/2024,classification,boardgamecategory
Real-time,Vengeance: Roll & Fight – Episode 1,335240,1/2/2024,classification,boardgamecategory
Card Game,Codenames: Disney – Family Edition,220775,1/2/2024,classification,boardgamecategory
Deduction,Codenames: Disney – Family Edition,220775,1/2/2024,classification,boardgamecategory
Movies / TV / Radio theme,Codenames: Disney – Family Edition,220775,1/2/2024,classification,boardgamecategory
Party Game,Codenames: Disney – Family Edition,220775,1/2/2024,classification,boardgamecategory
Word Game,Codenames: Disney – Family Edition,220775,1/2/2024,classification,boardgamecategory
Ancient,Alea Iacta Est,40760,1/2/2024,classification,boardgamecategory
Dice,Alea Iacta Est,40760,1/2/2024,classification,boardgamecategory
City Building,Paris: New Eden,284429,1/2/2024,classification,boardgamecategory
Dice,Paris: New Eden,284429,1/2/2024,classification,boardgamecategory
Science Fiction,Paris: New Eden,284429,1/2/2024,classification,boardgamecategory
Animals,Sylvion,143405,1/2/2024,classification,boardgamecategory
Card Game,Sylvion,143405,1/2/2024,classification,boardgamecategory
Environmental,Sylvion,143405,1/2/2024,classification,boardgamecategory
Fantasy,Sylvion,143405,1/2/2024,classification,boardgamecategory
City Building,Kutná Hora: The City of Silver,385610,1/2/2024,classification,boardgamecategory
Economic,Kutná Hora: The City of Silver,385610,1/2/2024,classification,boardgamecategory
Medieval,Kutná Hora: The City of Silver,385610,1/2/2024,classification,boardgamecategory
Card Game,Serengeti,1376,1/2/2024,classification,boardgamecategory
Mafia,Serengeti,1376,1/2/2024,classification,boardgamecategory
Adventure,Dungeoneer: Vault of the Fiends,8207,1/2/2024,classification,boardgamecategory
Card Game,Dungeoneer: Vault of the Fiends,8207,1/2/2024,classification,boardgamecategory
Dice,Dungeoneer: Vault of the Fiends,8207,1/2/2024,classification,boardgamecategory
Exploration,Dungeoneer: Vault of the Fiends,8207,1/2/2024,classification,boardgamecategory
Fantasy,Dungeoneer: Vault of the Fiends,8207,1/2/2024,classification,boardgamecategory
Fantasy,Equinox,329450,1/2/2024,classification,boardgamecategory
Dice,Railroad Ink: Blazing Red Edition,251678,1/2/2024,classification,boardgamecategory
Trains,Railroad Ink: Blazing Red Edition,251678,1/2/2024,classification,boardgamecategory
Sports,Tavarua,186323,1/2/2024,classification,boardgamecategory
Ancient,Imhotep: The Duel,255674,1/2/2024,classification,boardgamecategory
City Building,Hamlet: The Village Building Game,276086,1/2/2024,classification,boardgamecategory
Economic,Hamlet: The Village Building Game,276086,1/2/2024,classification,boardgamecategory
Medieval,Hamlet: The Village Building Game,276086,1/2/2024,classification,boardgamecategory
Electronic,Space Alert,38453,1/2/2024,classification,boardgamecategory
Real-time,Space Alert,38453,1/2/2024,classification,boardgamecategory
Science Fiction,Space Alert,38453,1/2/2024,classification,boardgamecategory
Space Exploration,Space Alert,38453,1/2/2024,classification,boardgamecategory
Card Game,Escape Tales: The Awakening,253214,1/2/2024,classification,boardgamecategory
Deduction,Escape Tales: The Awakening,253214,1/2/2024,classification,boardgamecategory
Horror,Escape Tales: The Awakening,253214,1/2/2024,classification,boardgamecategory
Mature / Adult,Escape Tales: The Awakening,253214,1/2/2024,classification,boardgamecategory
Puzzle,Escape Tales: The Awakening,253214,1/2/2024,classification,boardgamecategory
Bluffing,Lost Legacy: The Starship,158339,1/2/2024,classification,boardgamecategory
Card Game,Lost Legacy: The Starship,158339,1/2/2024,classification,boardgamecategory
Deduction,Lost Legacy: The Starship,158339,1/2/2024,classification,boardgamecategory
Science Fiction,Lost Legacy: The Starship,158339,1/2/2024,classification,boardgamecategory
Card Game,Vaalbara,361241,1/2/2024,classification,boardgamecategory
Political,Vaalbara,361241,1/2/2024,classification,boardgamecategory
Prehistoric,Vaalbara,361241,1/2/2024,classification,boardgamecategory
Bluffing,Ys,12761,1/2/2024,classification,boardgamecategory
Medieval,Ys,12761,1/2/2024,classification,boardgamecategory
Abstract Strategy,Forum Romanum,302,1/2/2024,classification,boardgamecategory
Ancient,Forum Romanum,302,1/2/2024,classification,boardgamecategory
Bluffing,The Manhattan Project 2: Minutes to Midnight,177659,1/2/2024,classification,boardgamecategory
Economic,The Manhattan Project 2: Minutes to Midnight,177659,1/2/2024,classification,boardgamecategory
Industry / Manufacturing,The Manhattan Project 2: Minutes to Midnight,177659,1/2/2024,classification,boardgamecategory
Modern Warfare,The Manhattan Project 2: Minutes to Midnight,177659,1/2/2024,classification,boardgamecategory
Spies/Secret Agents,The Manhattan Project 2: Minutes to Midnight,177659,1/2/2024,classification,boardgamecategory
Card Game,American Bookshop,292811,1/2/2024,classification,boardgamecategory
Fighting,Car Wars,2795,1/2/2024,classification,boardgamecategory
Miniatures,Car Wars,2795,1/2/2024,classification,boardgamecategory
Racing,Car Wars,2795,1/2/2024,classification,boardgamecategory
Science Fiction,Car Wars,2795,1/2/2024,classification,boardgamecategory
Sports,Car Wars,2795,1/2/2024,classification,boardgamecategory
Wargame,Car Wars,2795,1/2/2024,classification,boardgamecategory
Civilization,Through the Ages: A Story of Civilization,25613,1/2/2024,classification,boardgamecategory
Economic,Through the Ages: A Story of Civilization,25613,1/2/2024,classification,boardgamecategory
Card Game,Was sticht?,155,1/2/2024,classification,boardgamecategory
Deduction,Was sticht?,155,1/2/2024,classification,boardgamecategory
Comic Book / Strip,Buck Rogers: Battle for the 25th Century Game,548,1/2/2024,classification,boardgamecategory
Movies / TV / Radio theme,Buck Rogers: Battle for the 25th Century Game,548,1/2/2024,classification,boardgamecategory
Science Fiction,Buck Rogers: Battle for the 25th Century Game,548,1/2/2024,classification,boardgamecategory
Wargame,Buck Rogers: Battle for the 25th Century Game,548,1/2/2024,classification,boardgamecategory
Card Game,Harry Potter: Death Eaters Rising,283211,1/2/2024,classification,boardgamecategory
Dice,Harry Potter: Death Eaters Rising,283211,1/2/2024,classification,boardgamecategory
Fantasy,Harry Potter: Death Eaters Rising,283211,1/2/2024,classification,boardgamecategory
Movies / TV / Radio theme,Harry Potter: Death Eaters Rising,283211,1/2/2024,classification,boardgamecategory
Novel-based,Unmatched: Cobble & Fog,294484,1/2/2024,classification,boardgamecategory
City Building,San Francisco,357271,1/2/2024,classification,boardgamecategory
Trains,San Francisco,357271,1/2/2024,classification,boardgamecategory
Card Game,Attack on Titan: Deck-Building Game,194230,1/2/2024,classification,boardgamecategory
Fantasy,Attack on Titan: Deck-Building Game,194230,1/2/2024,classification,boardgamecategory
Movies / TV / Radio theme,Attack on Titan: Deck-Building Game,194230,1/2/2024,classification,boardgamecategory
Card Game,Soviet Kitchen Unleashed,260407,1/2/2024,classification,boardgamecategory
Humor,Soviet Kitchen Unleashed,260407,1/2/2024,classification,boardgamecategory
Adventure,Enchanters: Overlords,252688,1/2/2024,classification,boardgamecategory
Fantasy,Enchanters: Overlords,252688,1/2/2024,classification,boardgamecategory
Fighting,Enchanters: Overlords,252688,1/2/2024,classification,boardgamecategory
Humor,Enchanters: Overlords,252688,1/2/2024,classification,boardgamecategory
Modern Warfare,Where There Is Discord: War in the South Atlantic,35614,1/2/2024,classification,boardgamecategory
Nautical,Where There Is Discord: War in the South Atlantic,35614,1/2/2024,classification,boardgamecategory
Political,Where There Is Discord: War in the South Atlantic,35614,1/2/2024,classification,boardgamecategory
Wargame,Where There Is Discord: War in the South Atlantic,35614,1/2/2024,classification,boardgamecategory
Adventure,Kids Chronicles: Quest for the Moon Stones,340288,1/2/2024,classification,boardgamecategory
Children's Game,Kids Chronicles: Quest for the Moon Stones,340288,1/2/2024,classification,boardgamecategory
Exploration,Kids Chronicles: Quest for the Moon Stones,340288,1/2/2024,classification,boardgamecategory
Fantasy,Kids Chronicles: Quest for the Moon Stones,340288,1/2/2024,classification,boardgamecategory
Animals,Memoarrr!,230383,1/2/2024,classification,boardgamecategory
Card Game,Memoarrr!,230383,1/2/2024,classification,boardgamecategory
Memory,Memoarrr!,230383,1/2/2024,classification,boardgamecategory
Nautical,Memoarrr!,230383,1/2/2024,classification,boardgamecategory
Pirates,Memoarrr!,230383,1/2/2024,classification,boardgamecategory
Collectible Components,HeroClix,3439,1/2/2024,classification,boardgamecategory
Comic Book / Strip,HeroClix,3439,1/2/2024,classification,boardgamecategory
Dice,HeroClix,3439,1/2/2024,classification,boardgamecategory
Fighting,HeroClix,3439,1/2/2024,classification,boardgamecategory
Miniatures,HeroClix,3439,1/2/2024,classification,boardgamecategory
Card Game,Cardcassonne,58798,1/2/2024,classification,boardgamecategory
City Building,Cardcassonne,58798,1/2/2024,classification,boardgamecategory
Medieval,Cardcassonne,58798,1/2/2024,classification,boardgamecategory
Animals,Trash Pandas,216439,1/2/2024,classification,boardgamecategory
Card Game,Trash Pandas,216439,1/2/2024,classification,boardgamecategory
Dice,Trash Pandas,216439,1/2/2024,classification,boardgamecategory
Humor,Trash Pandas,216439,1/2/2024,classification,boardgamecategory
Abstract Strategy,War Chest,249259,1/2/2024,classification,boardgamecategory
Medieval,War Chest,249259,1/2/2024,classification,boardgamecategory
Wargame,War Chest,249259,1/2/2024,classification,boardgamecategory
Card Game,Dixit,39856,1/2/2024,classification,boardgamecategory
Humor,Dixit,39856,1/2/2024,classification,boardgamecategory
Party Game,Dixit,39856,1/2/2024,classification,boardgamecategory
Deduction,Clue Master Detective,1561,1/2/2024,classification,boardgamecategory
Murder/Mystery,Clue Master Detective,1561,1/2/2024,classification,boardgamecategory
Aviation / Flight,The Manhattan Project,63628,1/2/2024,classification,boardgamecategory
Economic,The Manhattan Project,63628,1/2/2024,classification,boardgamecategory
Industry / Manufacturing,The Manhattan Project,63628,1/2/2024,classification,boardgamecategory
World War II,The Manhattan Project,63628,1/2/2024,classification,boardgamecategory
Adventure,Heroes Wanted,153097,1/2/2024,classification,boardgamecategory
Comic Book / Strip,Heroes Wanted,153097,1/2/2024,classification,boardgamecategory
Fighting,Heroes Wanted,153097,1/2/2024,classification,boardgamecategory
Adventure,Champions of Hara,174805,1/2/2024,classification,boardgamecategory
Exploration,Champions of Hara,174805,1/2/2024,classification,boardgamecategory
Fantasy,Champions of Hara,174805,1/2/2024,classification,boardgamecategory
Fighting,Champions of Hara,174805,1/2/2024,classification,boardgamecategory
Miniatures,Champions of Hara,174805,1/2/2024,classification,boardgamecategory
Puzzle,Champions of Hara,174805,1/2/2024,classification,boardgamecategory
Animals,Dale of Merchants 3,299452,1/2/2024,classification,boardgamecategory
Card Game,Dale of Merchants 3,299452,1/2/2024,classification,boardgamecategory
Fantasy,Dale of Merchants 3,299452,1/2/2024,classification,boardgamecategory
Card Game,Dead Man's Draw: Captain Carcass,149155,1/2/2024,classification,boardgamecategory
Pirates,Dead Man's Draw: Captain Carcass,149155,1/2/2024,classification,boardgamecategory
Puzzle,Ubongo: Duel,34969,1/2/2024,classification,boardgamecategory
Real-time,Ubongo: Duel,34969,1/2/2024,classification,boardgamecategory
Card Game,SpaceShipped,283792,1/2/2024,classification,boardgamecategory
Economic,SpaceShipped,283792,1/2/2024,classification,boardgamecategory
Print & Play,SpaceShipped,283792,1/2/2024,classification,boardgamecategory
Science Fiction,SpaceShipped,283792,1/2/2024,classification,boardgamecategory
Prehistoric,Primordial Soup,124,1/2/2024,classification,boardgamecategory
Fighting,Ogre,5206,1/2/2024,classification,boardgamecategory
Science Fiction,Ogre,5206,1/2/2024,classification,boardgamecategory
Wargame,Ogre,5206,1/2/2024,classification,boardgamecategory
Post-Napoleonic,Thurn and Taxis,21790,1/2/2024,classification,boardgamecategory
Transportation,Thurn and Taxis,21790,1/2/2024,classification,boardgamecategory
Adventure,Earth Reborn,73171,1/2/2024,classification,boardgamecategory
Bluffing,Earth Reborn,73171,1/2/2024,classification,boardgamecategory
Fighting,Earth Reborn,73171,1/2/2024,classification,boardgamecategory
Miniatures,Earth Reborn,73171,1/2/2024,classification,boardgamecategory
Science Fiction,Earth Reborn,73171,1/2/2024,classification,boardgamecategory
Spies/Secret Agents,Earth Reborn,73171,1/2/2024,classification,boardgamecategory
Zombies,Earth Reborn,73171,1/2/2024,classification,boardgamecategory
Card Game,Brian Boru: High King of Ireland,337765,1/2/2024,classification,boardgamecategory
Medieval,Brian Boru: High King of Ireland,337765,1/2/2024,classification,boardgamecategory
Territory Building,Brian Boru: High King of Ireland,337765,1/2/2024,classification,boardgamecategory
Horror,Resident Evil 2: The Board Game,233896,1/2/2024,classification,boardgamecategory
Video Game Theme,Resident Evil 2: The Board Game,233896,1/2/2024,classification,boardgamecategory
Zombies,Resident Evil 2: The Board Game,233896,1/2/2024,classification,boardgamecategory
Economic,Arkwright,154825,1/2/2024,classification,boardgamecategory
Industry / Manufacturing,Arkwright,154825,1/2/2024,classification,boardgamecategory
Economic,Isle of Skye: From Chieftain to King,176494,1/2/2024,classification,boardgamecategory
Territory Building,Isle of Skye: From Chieftain to King,176494,1/2/2024,classification,boardgamecategory
Territory Building,Word Domination,205057,1/2/2024,classification,boardgamecategory
Word Game,Word Domination,205057,1/2/2024,classification,boardgamecategory
Adventure,Posthuman,171835,1/2/2024,classification,boardgamecategory
Dice,Posthuman,171835,1/2/2024,classification,boardgamecategory
Exploration,Posthuman,171835,1/2/2024,classification,boardgamecategory
Fighting,Posthuman,171835,1/2/2024,classification,boardgamecategory
Science Fiction,Posthuman,171835,1/2/2024,classification,boardgamecategory
Ancient,Sobek: 2 Players,332944,1/2/2024,classification,boardgamecategory
Economic,Sobek: 2 Players,332944,1/2/2024,classification,boardgamecategory
Ancient,Hadrian's Wall,304783,1/2/2024,classification,boardgamecategory
City Building,Hadrian's Wall,304783,1/2/2024,classification,boardgamecategory
Card Game,SET,1198,1/2/2024,classification,boardgamecategory
Puzzle,SET,1198,1/2/2024,classification,boardgamecategory
Dice,Dragonland,3208,1/2/2024,classification,boardgamecategory
Fantasy,Dragonland,3208,1/2/2024,classification,boardgamecategory
Medieval,Dragonland,3208,1/2/2024,classification,boardgamecategory
